Original_Entity,Mapped_ID
concept:newspaper:orlando_sentinel,7960
concept:journalist:leslie_kaufman,7961
concept:city:bentonville,7962
concept:stateorprovince:tamil_nadu,7963
concept:attraction:academy,7964
concept:geopoliticallocation:sydney_harbour,7965
concept:athlete:search_com,7966
concept:plant:menus,7967
concept:weatherphenomenon:locations,7968
concept:programminglanguage:method,7969
concept:county:ohio_river_valley,7970
concept:politicianus:joe_biden,7971
concept:clothing:legwarmers,7972
concept:politicsissue:oregon,7973
concept:city:burnaby,7974
concept:kitchenitem:bride,7975
concept:politicsblog:le_monde,7976
concept:attraction:the_colosseum_at_caesars_palace,7977
concept:city:los_altos,7978
concept:reptile:bobcat,7979
concept:vein:right_ventricle,7980
concept:bathroomitem:creative,7981
concept:mammal:beagles,7982
concept:videogamesystem:system_maintenance,7983
concept:politicianus:john_hogan,7984
concept:person:jeroen_van_der_veer,7985
concept:book:things,7986
concept:journalist:jim_caple,7987
concept:musicartist:sonus,7988
concept:company:alternet,7989
concept:publication:morning_post,7990
concept:academicfield:public_health,7991
concept:county:morrisville,7992
concept:city:manila,7993
concept:nerve:ear,7994
concept:programminglanguage:variables,7995
concept:televisionstation:scranton_wilkes_barre,7996
concept:actor:sands,7997
concept:publication:journal_bestseller,7998
concept:actor:sanaa,7999
concept:stateorprovince:valletta,8000
concept:newspaper:u_s__news,8001
concept:sportsgame:hundred_years,8002
concept:politicsblog:palm_beach_post,8003
concept:stadiumoreventvenue:fair_grounds,8004
concept:university:serbia_and_montenegro,8005
concept:model:costco,8006
concept:visualizablescene:farnborough,8007
concept:coach:mike_tice,8008
concept:geopoliticalorganization:pottstown,8009
concept:city:workshops,8010
concept:politician:john_nash,8011
concept:hotel:clarence,8012
concept:wallitem:lego,8013
concept:city:manado,8014
concept:refineryproduct:east_coast_ports,8015
concept:sportsleague:sports,8016
concept:profession:telecommunications,8017
concept:clothing:evening_gowns,8018
concept:monarch:all_star,8019
concept:sportsteam:team_usa,8020
concept:publication:chicago_crime_data,8021
concept:county:n18_years,8022
concept:geopoliticallocation:waterville,8023
concept:bank:ups_overnight,8024
concept:company:die_zeit001,8025
concept:politician:shirley_franklin,8026
concept:city:treasure_island,8027
concept:clothing:matching_jacket,8028
concept:criminal:york_city,8029
concept:personus:dccc,8030
concept:university:union,8031
concept:geopoliticalorganization:basseterre,8032
concept:island:bay_of_plenty,8033
concept:personcanada:cure,8034
concept:geopoliticallocation:n_y,8035
concept:vertebrate:rhinoceros,8036
concept:journalist:bill_hemmer,8037
concept:book:stardust,8038
concept:governmentorganization:immigration_and_naturalization_service,8039
concept:politicianus:mysql,8040
concept:clothing:curtains,8041
concept:stadiumoreventvenue:times_union_center,8042
concept:musician:styx,8043
concept:consumerelectronicitem:tablets,8044
concept:person:york_college,8045
concept:criminal:joe_klein,8046
concept:musician:scott_henderson,8047
concept:politicalparty:first_page,8048
concept:musician:surf,8049
concept:personus:hilary_rodham_clinton,8050
concept:clothing:jersey_tunic,8051
concept:website:daily_telegraph,8052
concept:blog:augusta_chronicle,8053
concept:ceo:james_mcnerney,8054
concept:election:richard_nixon,8055
concept:city:quito,8056
concept:geopoliticallocation:northcarolina,8057
concept:animal:links,8058
concept:sportsteam:houston_dynamo,8059
concept:agriculturalproduct:mango,8060
concept:city:makati,8061
concept:geopoliticalorganization:baden_w_rttemberg,8062
concept:geopoliticallocation:forestville,8063
concept:visualizablething:measures,8064
concept:politicsissue:courses,8065
concept:company:mediastorm,8066
concept:blog:mtv,8067
concept:company:canon_corporation,8068
concept:musician:talk,8069
concept:geopoliticalorganization:iwate_prefecture,8070
concept:personus:andre_ethier,8071
concept:geopoliticallocation:lapeer,8072
concept:geopoliticalorganization:glendale,8073
concept:personus:jeff_samardzija,8074
concept:coach:hayes,8075
concept:city:harbor_city,8076
concept:city:woodside,8077
concept:personus:scott_pelley,8078
concept:writer:walter_isaacson,8079
concept:company:news_max,8080
concept:sportsteam:arkansas_tech_wonder_boys,8081
concept:blog:itn,8082
concept:geopoliticallocation:north_bergen,8083
concept:geopoliticallocation:bvi,8084
concept:visualizablescene:hacienda_heights,8085
concept:city:majuro,8086
concept:musicartist:ian_anderson,8087
concept:reptile:gnu_free_documentation_license,8088
concept:newspaper:indianapolis_business_journal,8089
concept:blog:hoy,8090
concept:actor:melissa_brown,8091
concept:bank:bainbridge,8092
concept:ceo:photo_gallery_this_page,8093
concept:city:kankakee,8094
concept:city:great_bend,8095
concept:person:joe002,8096
concept:geopoliticallocation:glendale_az,8097
concept:geopoliticallocation:cal,8098
concept:animal:mechanism,8099
concept:criminal:green_river,8100
concept:company:african_union,8101
concept:geopoliticallocation:ind,8102
concept:blog:ctv,8103
concept:athlete:leonys_martin,8104
concept:blog:cbp,8105
concept:buildingfeature:ways,8106
concept:male:studio_city,8107
concept:location:avondale_arizona,8108
concept:election:maryland_democratic_party,8109
concept:city:takoma_park,8110
concept:personus:barry_zito,8111
concept:sportsteam:national_taiwan_university,8112
concept:company:infoseek,8113
concept:website:goto_com,8114
concept:jobposition:recent_graduate,8115
concept:newspaper:the_los_angeles_times,8116
concept:magazine:washingtonian_magazine,8117
concept:geopoliticallocation:laredo,8118
concept:actor:evan_smith,8119
concept:geopoliticallocation:southington,8120
concept:geopoliticalorganization:dungarvan,8121
concept:bird:crested_serpent_eagle,8122
concept:arthropod:different_insects,8123
concept:city:malibu,8124
concept:academicfield:korean_ministry,8125
concept:company:bea_systems_inc_,8126
concept:journalist:the_new_york_times,8127
concept:blog:wjz,8128
concept:retailstore:borders,8129
concept:ceo:louis_gallois,8130
concept:geopoliticallocation:massapequa,8131
concept:city:hinsdale,8132
concept:bird:singapore_zoo,8133
concept:blog:tmz,8134
concept:visualizablescene:aurillac,8135
concept:musicartist:fred_durst,8136
concept:stadiumoreventvenue:sc,8137
concept:island:coronado,8138
concept:eventoutcome:four,8139
concept:university:american_university,8140
concept:politicianus:u_s__president_bill_clinton,8141
concept:city:philly,8142
concept:televisionstation:hartford,8143
concept:beach:manalapan,8144
concept:visualizablething:twin_falls,8145
concept:stadiumoreventvenue:emerald_queen_casino,8146
concept:city:loves_park,8147
concept:nonprofitorganization:google_groups,8148
concept:stadiumoreventvenue:wachovia_spectrum,8149
concept:academicfield:medical_education,8150
concept:company:new_york_lawyer,8151
concept:personnorthamerica:n30_new,8152
concept:politicsblog:press_release,8153
concept:sportsteam:ohio_bobcats,8154
concept:city:castello,8155
concept:city:guilford,8156
concept:location:pewee_valley,8157
concept:city:download_city,8158
concept:jobposition:degree,8159
concept:geopoliticallocation:torrance,8160
concept:stateorprovince:ille_et_vilaine,8161
concept:female:dolphins,8162
concept:person:whitman,8163
concept:geopoliticallocation:appalachian,8164
concept:politician:obama_face,8165
concept:city:royal_oak,8166
concept:visualizablescene:colony,8167
concept:city:montebello,8168
concept:county:louisiana_state,8169
concept:county:demarest,8170
concept:politicsblog:commentary,8171
concept:hospital:coral_gables,8172
concept:academicfield:services_research,8173
concept:traditionalgame:sigil_games_online,8174
concept:organization:rusport_team,8175
concept:blog:news_week,8176
concept:hotel:driskill,8177
concept:blog:news_google,8178
concept:geopoliticallocation:weston,8179
concept:politicsblog:philadelphia_inquirer,8180
concept:politicianus:clarence_thomas,8181
concept:city:novato,8182
concept:newspaper:ft_com,8183
concept:personus:james_j__greco,8184
concept:governmentorganization:us_fish_and_wildlife_service,8185
concept:website:october_2003,8186
concept:televisionshow:providence,8187
concept:city:firebaugh,8188
concept:magazine:american_heritage,8189
concept:geopoliticalorganization:devonshire,8190
concept:city:carmichael,8191
concept:person:alejandro_de_aza,8192
concept:software:caribbean,8193
concept:athlete:yoennis_cespedes,8194
concept:clothing:brown_jacket,8195
concept:musician:adam_duritz,8196
concept:language:tamazight,8197
concept:city:alice_springs,8198
concept:stadiumoreventvenue:honda_center,8199
concept:criminal:authorities,8200
concept:televisionstation:wogx_tv,8201
concept:athlete:kyle_weiland,8202
concept:stateorprovince:nusa_tenggara_timur,8203
concept:organization:n49ers,8204
concept:visualizablescene:ballico,8205
concept:visualizablescene:ballina,8206
concept:city:shawnee_mission,8207
concept:person:arjuna_ranatunga,8208
concept:clothing:black_top,8209
concept:visualizablescene:whitesburg,8210
concept:visualizablething:statesville,8211
concept:hospital:plymouth_village,8212
concept:placeofworship:mannington,8213
concept:athlete:roberto_duran,8214
concept:company:corporate,8215
concept:clothing:fur_hats,8216
concept:person:kibamba_kasereka,8217
concept:musician:guy_garvey,8218
concept:musicartist:four_tops,8219
concept:company:air_china,8220
concept:journalist:kevin_johnson,8221
concept:attraction:chastain_park,8222
concept:university:marshall_university,8223
concept:female:ron_kampeas,8224
concept:professionalorganization:bullying_prevention_association,8225
concept:personaustralia:robert_morris,8226
concept:magazine:ladies_home_journal,8227
concept:male:cal_ripken,8228
concept:musicsong:brandenburg,8229
concept:website:service_web_site,8230
concept:company:ktln_tv,8231
concept:musicalbum:easy_way,8232
concept:nonprofitorganization:ewtn,8233
concept:stadiumoreventvenue:lifestyles_communities_pavilion,8234
concept:person:parker,8235
concept:city:houma,8236
concept:politicianus:senator_hillary_clinton,8237
concept:city:west_paterson,8238
concept:city:chartres,8239
concept:clothing:white_long_sleeved_shirt,8240
concept:personnorthamerica:ed_gordon,8241
concept:biotechcompany:graduate,8242
concept:island:east_point,8243
concept:scientist:michele,8244
concept:personus:nate_mclouth,8245
concept:city:phnom_penh,8246
concept:athlete:cards,8247
concept:mountain:mountain_rest,8248
concept:park:tiger_balm_gardens,8249
concept:city:sierra_nevada,8250
concept:university:the_new_school,8251
concept:architect:application,8252
concept:actor:jeffrey_a__rein,8253
concept:clothing:white_bikini,8254
concept:stateorprovince:_new_york,8255
concept:personaustralia:bands,8256
concept:company:newsletter,8257
concept:company:google_apps_sync,8258
concept:musicartist:larry_miller,8259
concept:company:wdcq_tv,8260
concept:athlete:mike_mckenna,8261
concept:company:wmfd_tv,8262
concept:company:policy_memo,8263
concept:professionalorganization:lung_association,8264
concept:city:lynchburg,8265
concept:musician:danny_goffey,8266
concept:geopoliticallocation:federal_way,8267
concept:musicartist:george,8268
concept:sportsteam:minor_league,8269
concept:geopoliticalorganization:goodlettsville,8270
concept:skiarea:susquehanna,8271
concept:female:jane_mendillo,8272
concept:eventoutcome:data,8273
concept:city:port_huron,8274
concept:city:nicosia,8275
concept:county:hasbrouck_heights,8276
concept:clothing:berets,8277
concept:politicianus:al_gore,8278
concept:sportsteam:idaho_state,8279
concept:professor:tim_berners_lee,8280
concept:professionalorganization:apple_ipad,8281
concept:geopoliticallocation:north_texas,8282
concept:musician:adrian_utley,8283
concept:website:sidestep_,8284
concept:publication:findlaw_com,8285
concept:ceo:boeing,8286
concept:mediacompany:vibrant_media,8287
concept:sportsteam:st_cloud_state_huskies,8288
concept:drug:amgen,8289
concept:book:diaspora,8290
concept:braintissue:case,8291
concept:criminal:become,8292
concept:person:reese,8293
concept:company:ameren,8294
concept:date:frontpage,8295
concept:newspaper:kovr_tv,8296
concept:visualizablething:home_last_year,8297
concept:company:cnbc001,8298
concept:city:bogota,8299
concept:buildingfeature:shop,8300
concept:ceo:marten_mickos_n,8301
concept:ceo:jack_dorsey,8302
concept:city:waterloo,8303
concept:musician:omar,8304
concept:clothing:long_sleeve,8305
concept:publication:the_national_review,8306
concept:hotel:thompson,8307
concept:bank:credit_crunch,8308
concept:stateorprovince:azad_kashmir,8309
concept:politicsblog:money_magazine,8310
concept:musicartist:switchfoot,8311
concept:sportsleague:wnba,8312
concept:company:uncategorized,8313
concept:city:manzanillo,8314
concept:sportsteam:georgetown_hoyas,8315
concept:personus:garrett_atkins,8316
concept:geopoliticalorganization:ekron,8317
concept:clothing:cotton_skirts,8318
concept:musicartist:shows,8319
concept:university:oracle,8320
concept:person:officer_ted_rogers,8321
concept:geopoliticalorganization:haugesund,8322
concept:publication:pioneer,8323
concept:musician:thelonius_monk,8324
concept:company:newmont_mining,8325
concept:profession:publisher_applications,8326
concept:insect:disclaimer,8327
concept:company:orkut,8328
concept:company:michelin,8329
concept:journalist:floyd_norris,8330
concept:politicianus:sens__tom_coburn,8331
concept:mldataset:beatrice,8332
concept:city:madinah,8333
concept:vegetable:cucumber,8334
concept:country:orleans,8335
concept:writer:beagle,8336
concept:weapon:stock_exchange,8337
concept:politicianus:robert_parkinson,8338
concept:clothing:waist_pants,8339
concept:eventoutcome:call,8340
concept:insect:insect_infestations,8341
concept:wine:thurgau,8342
concept:city:fairview,8343
